0.491947,0.913679
0.35995,0.829041
0.261577,0.66291
0.277162,0.482899
0.318989,0.348565
0.398651,0.455624
0.393059,0.374952
0.370745,0.485291
0.36563,0.538651
0.502746,0.482158
0.493692,0.408601
0.452572,0.564724
0.449045,0.619194
0.606907,0.532526
0.593815,0.482222
0.543693,0.643045
0.544625,0.691582
0.711853,0.597355
0.69965,0.539607
0.641152,0.639339
0.625215,0.678837
end 
0.519514,0.89877
0.341843,0.810949
0.230734,0.590214
0.24808,0.374996
0.291241,0.21732
0.379615,0.358053
0.416981,0.268822
0.376524,0.441537
0.361236,0.507797
0.517879,0.395059
0.535875,0.339365
0.478673,0.540166
0.479278,0.56101
0.653779,0.450214
0.667906,0.411966
0.592121,0.587177
0.583829,0.603681
0.783242,0.513396
0.799285,0.468574
0.727494,0.580509
0.702727,0.608909
end 
0.528997,0.867383
0.33584,0.756426
0.222313,0.528889
0.243998,0.296553
0.295823,0.141182
0.391045,0.345015
0.433335,0.203615
0.394401,0.36577
0.392626,0.424557
0.530302,0.374313
0.551162,0.250188
0.489695,0.468705
0.491424,0.495328
0.666374,0.427847
0.683384,0.328947
0.604877,0.530165
0.603298,0.556413
0.80473,0.488627
0.818319,0.396923
0.74394,0.530469
0.734018,0.568879
end 
0.603334,0.85769
0.410445,0.794684
0.268367,0.563268
0.276556,0.301046
0.329267,0.118712
0.445128,0.305743
0.465167,0.185932
0.443494,0.346457
0.450418,0.417891
0.592112,0.339302
0.592982,0.241326
0.547275,0.454818
0.546245,0.491681
0.731275,0.397325
0.733537,0.329158
0.668421,0.524451
0.659632,0.556126
0.873751,0.467824
0.871579,0.398551
0.80441,0.513589
0.790702,0.540628
end 
0.577479,0.858933
0.377634,0.739601
0.245269,0.514206
0.26345,0.257325
0.331199,0.0962382
0.429805,0.279096
0.457617,0.141739
0.429465,0.315329
0.42359,0.414127
0.569755,0.31592
0.588692,0.196722
0.531032,0.409358
0.512153,0.48406
0.709476,0.375881
0.72902,0.270589
0.649906,0.473038
0.626384,0.541326
0.850641,0.449231
0.857019,0.36318
0.779552,0.490809
0.7532,0.543726
end 
0.558969,0.812684
0.372915,0.721351
0.24868,0.520985
0.250202,0.295333
0.314284,0.136466
0.414171,0.277983
0.427117,0.129031
0.411269,0.274606
0.415101,0.365835
0.536059,0.301161
0.5516,0.159192
0.501698,0.363533
0.489849,0.460145
0.667122,0.343054
0.683361,0.223588
0.604587,0.432937
0.584914,0.532079
0.798716,0.410361
0.799574,0.308748
0.724597,0.440901
0.705028,0.520493
end 
0.564796,0.842938
0.391804,0.739865
0.296515,0.518344
0.303026,0.300296
0.352335,0.168015
0.450562,0.318883
0.475049,0.150597
0.447572,0.280234
0.443213,0.383711
0.556155,0.34444
0.585869,0.186787
0.524823,0.362691
0.514287,0.483153
0.671194,0.386266
0.695253,0.23891
0.608041,0.427982
0.587422,0.552276
0.794786,0.4558
0.805538,0.320638
0.726938,0.438958
0.702366,0.538111
end 
0.570792,0.897859
0.403065,0.810266
0.320457,0.616023
0.322643,0.399963
0.356111,0.24237
0.444437,0.377065
0.477576,0.196279
0.448622,0.300708
0.428297,0.408906
0.563665,0.385229
0.591781,0.215019
0.523437,0.389392
0.496563,0.517482
0.687431,0.416893
0.70857,0.268463
0.623587,0.447228
0.59926,0.579666
0.809506,0.475796
0.819022,0.353421
0.74296,0.465942
0.715632,0.572655
end 
0.565893,0.878058
0.419905,0.79664
0.334735,0.642568
0.346894,0.467765
0.386702,0.330364
0.40168,0.335397
0.42022,0.186997
0.418099,0.248505
0.429401,0.331175
0.535877,0.335632
0.55153,0.226329
0.50276,0.4528
0.491798,0.568812
0.661901,0.372609
0.672412,0.299727
0.608938,0.511078
0.599065,0.610746
0.784212,0.436151
0.792822,0.371839
0.725719,0.50333
0.714935,0.581792
end 
0.528518,0.88577
0.385499,0.815349
0.309764,0.644841
0.326613,0.46809
0.35404,0.321661
0.414683,0.379603
0.426069,0.237226
0.409223,0.227926
0.401849,0.26076
0.52763,0.37689
0.529536,0.252675
0.473926,0.460327
0.458135,0.601137
0.642538,0.417781
0.650444,0.313677
0.578622,0.513629
0.554145,0.649429
0.759643,0.483651
0.765996,0.393568
0.689377,0.506282
0.658235,0.601225
end 
0.562819,0.889588
0.383321,0.799384
0.293247,0.627625
0.314195,0.456401
0.359759,0.345002
0.434463,0.332674
0.454687,0.2148
0.442009,0.257745
0.435991,0.316916
0.564842,0.333074
0.56361,0.254629
0.506854,0.473033
0.484567,0.614455
0.686623,0.377862
0.686994,0.306023
0.616425,0.5102
0.580262,0.649749
0.810502,0.448147
0.824565,0.368129
0.755724,0.488025
0.717632,0.590194
end 
0.541054,0.900027
0.342622,0.802793
0.26574,0.614588
0.312261,0.402735
0.376363,0.253793
0.386892,0.365043
0.441054,0.181651
0.429418,0.27661
0.419406,0.38434
0.526531,0.370778
0.56668,0.20965
0.508811,0.402813
0.477849,0.55388
0.661103,0.403915
0.702346,0.245306
0.623238,0.441493
0.577339,0.607695
0.794245,0.458797
0.827878,0.318133
0.751011,0.433513
0.70397,0.558491
end 
0.541127,0.850982
0.359245,0.754929
0.303223,0.54358
0.330046,0.371267
0.347205,0.274112
0.391498,0.299423
0.411669,0.114969
0.396176,0.236416
0.379168,0.357981
0.543386,0.318685
0.570997,0.0988837
0.512768,0.299232
0.46829,0.455505
0.675142,0.364697
0.700652,0.159036
0.612627,0.372914
0.562638,0.527807
0.795051,0.439716
0.810789,0.313426
0.72557,0.443552
0.675256,0.554054
end 
0.538764,0.889269
0.391465,0.816144
0.31624,0.614767
0.354597,0.447921
0.404343,0.390348
0.39329,0.386355
0.410495,0.195962
0.409219,0.332084
0.420643,0.459487
0.53999,0.397594
0.589862,0.201714
0.539421,0.399592
0.506263,0.506751
0.663672,0.456908
0.718131,0.263623
0.642401,0.460013
0.601573,0.565666
0.772147,0.547332
0.811556,0.436253
0.731676,0.562774
0.682633,0.630017
end 
0.520364,0.859247
0.361803,0.813072
0.297256,0.624134
0.364939,0.461087
0.450814,0.394497
0.382369,0.379325
0.401627,0.178738
0.400418,0.279515
0.406912,0.393673
0.51818,0.389011
0.565909,0.182169
0.51459,0.372406
0.490184,0.497917
0.644233,0.43575
0.6921,0.242465
0.608337,0.44311
0.565386,0.580681
0.758693,0.50462
0.7996,0.365024
0.720153,0.494256
0.671211,0.596859
end 
0.537178,0.876874
0.395686,0.801327
0.329189,0.621007
0.370081,0.447784
0.433826,0.358949
0.411766,0.413401
0.44369,0.220159
0.451453,0.279341
0.452879,0.361526
0.542868,0.406591
0.600135,0.203397
0.549188,0.370921
0.508347,0.487457
0.662887,0.433388
0.723424,0.232751
0.652194,0.405047
0.605485,0.538033
0.773223,0.482284
0.829558,0.333219
0.760767,0.445751
0.707093,0.552434
