0.594212,0.725822
0.522787,0.655106
0.5025,0.607384
0.46897,0.541174
0.424028,0.482267
0.648185,0.404782
0.552829,0.27169
0.468974,0.334638
0.448425,0.43432
0.634415,0.350959
0.504983,0.270884
0.429487,0.347701
0.416566,0.445016
0.600191,0.324424
0.460867,0.269963
0.418011,0.376294
0.424193,0.473658
0.560324,0.31926
0.459043,0.314725
0.440316,0.401061
0.448483,0.471409
end 
0.623519,0.770286
0.485711,0.640305
0.472362,0.57132
0.444993,0.482786
0.400266,0.442948
0.628747,0.38844
0.421045,0.2448
0.365068,0.322407
0.40005,0.407297
0.6508,0.33299
0.411535,0.265529
0.371914,0.347937
0.409751,0.403662
0.633052,0.309369
0.40734,0.266692
0.382908,0.375928
0.430673,0.439806
0.601153,0.300753
0.431143,0.289956
0.422265,0.396283
0.464635,0.452808
end 
0.615928,0.746899
0.496831,0.623363
0.480501,0.559994
0.45416,0.474723
0.419346,0.432662
0.626607,0.388766
0.434791,0.240101
0.368351,0.303603
0.390421,0.381724
0.63025,0.331418
0.433742,0.257247
0.396975,0.321732
0.427064,0.368618
0.611454,0.308757
0.412954,0.264575
0.390485,0.354632
0.430477,0.412414
0.586488,0.302564
0.439632,0.27644
0.420567,0.370842
0.444442,0.432182
end 
0.544694,0.64029
0.475218,0.575624
0.488835,0.547644
0.46589,0.52102
0.424374,0.518924
0.598268,0.31895
0.481443,0.255656
0.440335,0.356661
0.476334,0.456897
0.585092,0.24454
0.463587,0.27404
0.447206,0.393616
0.483061,0.477501
0.551819,0.229173
0.426392,0.299
0.432203,0.427305
0.479718,0.500787
0.517565,0.23902
0.412525,0.31398
0.412949,0.435613
0.44386,0.507151
end 
0.501105,0.746463
0.463876,0.635288
0.483312,0.565676
0.478879,0.504442
0.458769,0.486887
0.563604,0.388252
0.507854,0.23773
0.470746,0.267773
0.490065,0.333598
0.55183,0.337676
0.505855,0.236653
0.47675,0.286884
0.482814,0.372003
0.527024,0.332657
0.47652,0.252321
0.45764,0.325336
0.472508,0.413156
0.502586,0.351361
0.461241,0.302132
0.450189,0.358565
0.45426,0.421875
end 
0.545456,0.73933
0.46833,0.649005
0.46618,0.601625
0.446195,0.540339
0.413107,0.512451
0.60325,0.409947
